Algorithm,Size,Type,Time (nanoseconds),,,,,,,,,
WhileNeeded,100,String,2676,,,,,,,,,
WhileNeeded,100,String,2737,,,,,,,,,
WhileNeeded,100,String,2707,,,,,,,,,
WhileNeeded,100,String,2844,,,,,,,,,
WhileNeeded,100,String,2846,,,,,,,,,
WhileNeeded,100,String,2792,,,,,,,,,
WhileNeeded,100,String,2742,,,,,,,,,
WhileNeeded,100,String,2841,,,,,,,,,
WhileNeeded,100,String,2695,,,,,,,,,
WhileNeeded,100,String,2715,,,,,,,,,
WhileNeeded,100,String,2772,,,,,,,,,
WhileNeeded,100,String,2750,,,,,,,,,
WhileNeeded,100,String,2789,,,,,,,,,
WhileNeeded,100,String,2707,,,,,,,,,
WhileNeeded,100,String,2744,,,,,,,,,
WhileNeeded,100,String,2770,,,,,,,,,
WhileNeeded,100,String,2721,,,,,,,,,
WhileNeeded,100,String,2688,,,,,,,,,
WhileNeeded,100,String,2711,,,,,,,,,
WhileNeeded,100,String,2705,,,,,,,,,
WhileNeeded,100,String,2726,,,,,,,,,
WhileNeeded,100,String,2829,,,,,,,,,
WhileNeeded,100,String,2755,,,,,,,,,
WhileNeeded,100,String,2725,,,,,,,,,
WhileNeeded,100,String,2690,,,,,,,,,
WhileNeeded,100,String,2668,,,,,,,,,
WhileNeeded,100,String,2658,,,,,,,,,
WhileNeeded,100,String,2781,,,,,,,,,
WhileNeeded,100,String,3015,,,,,,,,,
WhileNeeded,100,String,2778,,,,,,,,,
WhileNeeded,100,String,2721,,,,,,,,,
PassPerItem,1000,String,141923498,,,,,,,,,
PassPerItem,1000,String,131580043,,,,,,,,,
PassPerItem,1000,String,133491130,,,,,,,,,
PassPerItem,1000,String,133599830,,,,,,,,,
PassPerItem,1000,String,132244028,,,,,,,,,
PassPerItem,1000,String,134336776,,,,,,,,,
PassPerItem,1000,String,131702992,,,,,,,,,
PassPerItem,1000,String,131567568,,,,,,,,,
PassPerItem,1000,String,130517459,,,,,,,,,
PassPerItem,1000,String,129747763,,,,,,,,,
PassPerItem,1000,String,130213897,,,,,,,,,
PassPerItem,1000,String,131786614,,,,,,,,,
PassPerItem,1000,String,130958646,,,,,,,,,
PassPerItem,1000,String,130926705,,,,,,,,,
PassPerItem,1000,String,132116738,,,,,,,,,
PassPerItem,1000,String,132504675,,,,,,,,,
PassPerItem,1000,String,131182035,,,,,,,,,
PassPerItem,1000,String,132301005,,,,,,,,,
PassPerItem,1000,String,133654314,,,,,,,,,
PassPerItem,1000,String,134142236,,,,,,,,,
PassPerItem,1000,String,130650253,,,,,,,,,
PassPerItem,1000,String,130649278,,,,,,,,,
PassPerItem,1000,String,129130693,,,,,,,,,
PassPerItem,1000,String,130847216,,,,,,,,,
PassPerItem,1000,String,129073166,,,,,,,,,
PassPerItem,1000,String,131711862,,,,,,,,,
PassPerItem,1000,String,134429554,,,,,,,,,
PassPerItem,1000,String,136787098,,,,,,,,,
PassPerItem,1000,String,130514984,,,,,,,,,
PassPerItem,1000,String,132066213,,,,,,,,,
PassPerItem,1000,String,131416775,,,,,,,,,
PassPerItem,1000,String,131272948,,,,,,,,,
PassPerItem,1000,String,130588317,,,,,,,,,
PassPerItem,1000,String,131163616,,,,,,,,,
PassPerItem,1000,String,131515910,,,,,,,,,
PassPerItem,1000,String,132498140,,,,,,,,,
PassPerItem,1000,String,132309834,,,,,,,,,
PassPerItem,1000,String,131441743,,,,,,,,,
PassPerItem,1000,String,158385187,,,,,,,,,
PassPerItem,1000,String,146188890,,,,,,,,,
PassPerItem,1000,String,148621118,,,,,,,,,
PassPerItem,1000,String,138469807,,,,,,,,,
PassPerItem,1000,String,154868487,,,,,,,,,
PassPerItem,1000,String,158488908,,,,,,,,,
PassPerItem,1000,String,136663931,,,,,,,,,
PassPerItem,1000,String,136075382,,,,,,,,,
PassPerItem,1000,String,130116640,,,,,,,,,
PassPerItem,1000,String,131681302,,,,,,,,,
PassPerItem,1000,String,130458010,,,,,,,,,
PassPerItem,1000,String,130467307,,,,,,,,,
PassPerItem,1000,String,130217728,,,,,,,,,
PassPerItem,1000,String,130451931,,,,,,,,,
PassPerItem,1000,String,134574273,,,,,,,,,
PassPerItem,1000,String,138137686,,,,,,,,,
PassPerItem,1000,String,130414975,,,,,,,,,
PassPerItem,1000,String,129498441,,,,,,,,,
PassPerItem,1000,String,129102921,,,,,,,,,
PassPerItem,1000,String,131571501,,,,,,,,,
PassPerItem,1000,String,132115770,,,,,,,,,
PassPerItem,1000,String,130166782,,,,,,,,,
PassPerItem,1000,String,130594917,,,,,,,,,
PassPerItem,1000,String,129842724,,,,,,,,,
PassPerItem,1000,String,131143658,,,,,,,,,
PassPerItem,1000,String,127881738,,,,,,,,,
PassPerItem,1000,String,127766776,,,,,,,,,
PassPerItem,1000,String,129917993,,,,,,,,,
PassPerItem,1000,String,130352916,,,,,,,,,
PassPerItem,1000,String,128643021,,,,,,,,,
PassPerItem,1000,String,129353856,,,,,,,,,
PassPerItem,1000,String,127082569,,,,,,,,,
PassPerItem,1000,String,127950589,,,,,,,,,
PassPerItem,1000,String,130371059,,,,,,,,,
PassPerItem,1000,String,134955789,,,,,,,,,
PassPerItem,1000,String,127143979,,,,,,,,,
PassPerItem,1000,String,128545944,,,,,,,,,
PassPerItem,1000,String,130728783,,,,,,,,,
PassPerItem,1000,String,125416450,,,,,,,,,
PassPerItem,1000,String,128291658,,,,,,,,,
PassPerItem,1000,String,127799832,,,,,,,,,
PassPerItem,1000,String,129647930,,,,,,,,,
PassPerItem,1000,String,126645209,,,,,,,,,
PassPerItem,1000,String,131667962,,,,,,,,,
PassPerItem,1000,String,133872524,,,,,,,,,
PassPerItem,1000,String,131471378,,,,,,,,,
PassPerItem,1000,String,141157196,,,,,,,,,
PassPerItem,1000,String,131784139,,,,,,,,,
PassPerItem,1000,String,128487059,,,,,,,,,
PassPerItem,1000,String,129830539,,,,,,,,,
PassPerItem,1000,String,130757369,,,,,,,,,
PassPerItem,1000,String,129634754,,,,,,,,,
PassPerItem,1000,String,128864884,,,,,,,,,
PassPerItem,1000,String,130502090,,,,,,,,,
PassPerItem,1000,String,130861767,,,,,,,,,
PassPerItem,1000,String,130971727,,,,,,,,,
PassPerItem,1000,String,129287219,,,,,,,,,
PassPerItem,1000,String,130998025,,,,,,,,,
PassPerItem,1000,String,132835034,,,,,,,,,
PassPerItem,1000,String,130103638,,,,,,,,,
PassPerItem,1000,String,130291269,,,,,,,,,
PassPerItem,1000,String,128811768,,,,,,,,,
UntilNoChange,1000,String,132378,,,,,,,,,
UntilNoChange,1000,String,132466,,,,,,,,,
UntilNoChange,1000,String,133616,,,,,,,,,
UntilNoChange,1000,String,131006,,,,,,,,,
UntilNoChange,1000,String,130308,,,,,,,,,
UntilNoChange,1000,String,132047,,,,,,,,,
UntilNoChange,1000,String,130383,,,,,,,,,
UntilNoChange,1000,String,130654,,,,,,,,,
UntilNoChange,1000,String,131817,,,,,,,,,
UntilNoChange,1000,String,131476,,,,,,,,,
UntilNoChange,1000,String,131921,,,,,,,,,
UntilNoChange,1000,String,132729,,,,,,,,,
UntilNoChange,1000,String,131385,,,,,,,,,
UntilNoChange,1000,String,132085,,,,,,,,,
UntilNoChange,1000,String,135456,,,,,,,,,
UntilNoChange,1000,String,131557,,,,,,,,,
UntilNoChange,1000,String,131905,,,,,,,,,
UntilNoChange,1000,String,132018,,,,,,,,,
UntilNoChange,1000,String,133242,,,,,,,,,
UntilNoChange,1000,String,131175,,,,,,,,,
UntilNoChange,1000,String,131929,,,,,,,,,
UntilNoChange,1000,String,132479,,,,,,,,,
UntilNoChange,1000,String,130071,,,,,,,,,
UntilNoChange,1000,String,131807,,,,,,,,,
UntilNoChange,1000,String,129896,,,,,,,,,
UntilNoChange,1000,String,132278,,,,,,,,,
UntilNoChange,1000,String,138225,,,,,,,,,
UntilNoChange,1000,String,133338,,,,,,,,,
UntilNoChange,1000,String,131608,,,,,,,,,
UntilNoChange,1000,String,133247,,,,,,,,,
UntilNoChange,1000,String,136785,,,,,,,,,
UntilNoChange,1000,String,131905,,,,,,,,,
UntilNoChange,1000,String,131562,,,,,,,,,
UntilNoChange,1000,String,135208,,,,,,,,,
UntilNoChange,1000,String,167597,,,,,,,,,
UntilNoChange,1000,String,136685,,,,,,,,,
UntilNoChange,1000,String,132140,,,,,,,,,
UntilNoChange,1000,String,171538,,,,,,,,,
UntilNoChange,1000,String,138612,,,,,,,,,
UntilNoChange,1000,String,131161,,,,,,,,,
UntilNoChange,1000,String,136964,,,,,,,,,
UntilNoChange,1000,String,132937,,,,,,,,,
UntilNoChange,1000,String,427177,,,,,,,,,
UntilNoChange,1000,String,136419,,,,,,,,,
UntilNoChange,1000,String,138459,,,,,,,,,
UntilNoChange,1000,String,132274,,,,,,,,,
UntilNoChange,1000,String,132139,,,,,,,,,
UntilNoChange,1000,String,131371,,,,,,,,,
UntilNoChange,1000,String,131313,,,,,,,,,
UntilNoChange,1000,String,135224,,,,,,,,,
UntilNoChange,1000,String,131424,,,,,,,,,
UntilNoChange,1000,String,131229,,,,,,,,,
UntilNoChange,1000,String,132507,,,,,,,,,
UntilNoChange,1000,String,132609,,,,,,,,,
UntilNoChange,1000,String,131522,,,,,,,,,
UntilNoChange,1000,String,130671,,,,,,,,,
UntilNoChange,1000,String,130008,,,,,,,,,
UntilNoChange,1000,String,134766,,,,,,,,,
UntilNoChange,1000,String,139157,,,,,,,,,
UntilNoChange,1000,String,132841,,,,,,,,,
UntilNoChange,1000,String,132100,,,,,,,,,
UntilNoChange,1000,String,131326,,,,,,,,,
UntilNoChange,1000,String,128448,,,,,,,,,
UntilNoChange,1000,String,130486,,,,,,,,,
UntilNoChange,1000,String,130193,,,,,,,,,
UntilNoChange,1000,String,131014,,,,,,,,,
UntilNoChange,1000,String,126926,,,,,,,,,
UntilNoChange,1000,String,131893,,,,,,,,,
UntilNoChange,1000,String,131205,,,,,,,,,
UntilNoChange,1000,String,130276,,,,,,,,,
UntilNoChange,1000,String,125582,,,,,,,,,
UntilNoChange,1000,String,131613,,,,,,,,,
UntilNoChange,1000,String,142225,,,,,,,,,
UntilNoChange,1000,String,125653,,,,,,,,,
UntilNoChange,1000,String,131146,,,,,,,,,
UntilNoChange,1000,String,131711,,,,,,,,,
UntilNoChange,1000,String,124920,,,,,,,,,
UntilNoChange,1000,String,134533,,,,,,,,,
UntilNoChange,1000,String,132103,,,,,,,,,
UntilNoChange,1000,String,133347,,,,,,,,,
UntilNoChange,1000,String,192336,,,,,,,,,
UntilNoChange,1000,String,132155,,,,,,,,,
UntilNoChange,1000,String,132372,,,,,,,,,
UntilNoChange,1000,String,133643,,,,,,,,,
UntilNoChange,1000,String,161993,,,,,,,,,
UntilNoChange,1000,String,132684,,,,,,,,,
UntilNoChange,1000,String,129326,,,,,,,,,
UntilNoChange,1000,String,131344,,,,,,,,,
UntilNoChange,1000,String,131735,,,,,,,,,
UntilNoChange,1000,String,130646,,,,,,,,,
UntilNoChange,1000,String,130140,,,,,,,,,
UntilNoChange,1000,String,131255,,,,,,,,,
UntilNoChange,1000,String,131607,,,,,,,,,
UntilNoChange,1000,String,132054,,,,,,,,,
UntilNoChange,1000,String,130542,,,,,,,,,
UntilNoChange,1000,String,132493,,,,,,,,,
UntilNoChange,1000,String,139855,,,,,,,,,
UntilNoChange,1000,String,131344,,,,,,,,,
UntilNoChange,1000,String,132923,,,,,,,,,
UntilNoChange,1000,String,130501,,,,,,,,,
WhileNeeded,1000,String,132085,,,,,,,,,
WhileNeeded,1000,String,131717,,,,,,,,,
WhileNeeded,1000,String,143953,,,,,,,,,
WhileNeeded,1000,String,130637,,,,,,,,,
WhileNeeded,1000,String,135532,,,,,,,,,
WhileNeeded,1000,String,132666,,,,,,,,,
WhileNeeded,1000,String,129683,,,,,,,,,
WhileNeeded,1000,String,132322,,,,,,,,,
WhileNeeded,1000,String,131414,,,,,,,,,
WhileNeeded,1000,String,130468,,,,,,,,,
WhileNeeded,1000,String,131136,,,,,,,,,
WhileNeeded,1000,String,132661,,,,,,,,,
WhileNeeded,1000,String,130384,,,,,,,,,
WhileNeeded,1000,String,131351,,,,,,,,,
WhileNeeded,1000,String,131197,,,,,,,,,
WhileNeeded,1000,String,131478,,,,,,,,,
WhileNeeded,1000,String,131446,,,,,,,,,
WhileNeeded,1000,String,131459,,,,,,,,,
WhileNeeded,1000,String,132584,,,,,,,,,
WhileNeeded,1000,String,129839,,,,,,,,,
WhileNeeded,1000,String,132046,,,,,,,,,
WhileNeeded,1000,String,132201,,,,,,,,,
WhileNeeded,1000,String,129628,,,,,,,,,
WhileNeeded,1000,String,131296,,,,,,,,,
WhileNeeded,1000,String,129762,,,,,,,,,
WhileNeeded,1000,String,132072,,,,,,,,,
WhileNeeded,1000,String,141614,,,,,,,,,
WhileNeeded,1000,String,133001,,,,,,,,,
WhileNeeded,1000,String,131093,,,,,,,,,
WhileNeeded,1000,String,133195,,,,,,,,,
WhileNeeded,1000,String,131707,,,,,,,,,
WhileNeeded,1000,String,131478,,,,,,,,,
WhileNeeded,1000,String,130767,,,,,,,,,
WhileNeeded,1000,String,130658,,,,,,,,,
WhileNeeded,1000,String,153448,,,,,,,,,
WhileNeeded,1000,String,136875,,,,,,,,,
WhileNeeded,1000,String,132407,,,,,,,,,
WhileNeeded,1000,String,169371,,,,,,,,,
WhileNeeded,1000,String,138025,,,,,,,,,
WhileNeeded,1000,String,140847,,,,,,,,,
WhileNeeded,1000,String,137239,,,,,,,,,
WhileNeeded,1000,String,132383,,,,,,,,,
WhileNeeded,1000,String,506468,,,,,,,,,
WhileNeeded,1000,String,135821,,,,,,,,,
WhileNeeded,1000,String,136207,,,,,,,,,
WhileNeeded,1000,String,131440,,,,,,,,,
WhileNeeded,1000,String,132161,,,,,,,,,
WhileNeeded,1000,String,131301,,,,,,,,,
WhileNeeded,1000,String,130974,,,,,,,,,
WhileNeeded,1000,String,133624,,,,,,,,,
WhileNeeded,1000,String,131245,,,,,,,,,
WhileNeeded,1000,String,130977,,,,,,,,,
WhileNeeded,1000,String,132201,,,,,,,,,
WhileNeeded,1000,String,132219,,,,,,,,,
WhileNeeded,1000,String,135361,,,,,,,,,
WhileNeeded,1000,String,130745,,,,,,,,,
WhileNeeded,1000,String,129969,,,,,,,,,
WhileNeeded,1000,String,133658,,,,,,,,,
WhileNeeded,1000,String,132177,,,,,,,,,
WhileNeeded,1000,String,132659,,,,,,,,,
WhileNeeded,1000,String,132645,,,,,,,,,
WhileNeeded,1000,String,131421,,,,,,,,,
WhileNeeded,1000,String,127897,,,,,,,,,
WhileNeeded,1000,String,130360,,,,,,,,,
WhileNeeded,1000,String,129893,,,,,,,,,
WhileNeeded,1000,String,130850,,,,,,,,,
WhileNeeded,1000,String,131816,,,,,,,,,
WhileNeeded,1000,String,132106,,,,,,,,,
WhileNeeded,1000,String,130719,,,,,,,,,
WhileNeeded,1000,String,129456,,,,,,,,,
WhileNeeded,1000,String,125622,,,,,,,,,
WhileNeeded,1000,String,131389,,,,,,,,,
WhileNeeded,1000,String,132803,,,,,,,,,
WhileNeeded,1000,String,125306,,,,,,,,,
WhileNeeded,1000,String,134816,,,,,,,,,
WhileNeeded,1000,String,134152,,,,,,,,,
WhileNeeded,1000,String,124950,,,,,,,,,
WhileNeeded,1000,String,131995,,,,,,,,,
WhileNeeded,1000,String,132302,,,,,,,,,
WhileNeeded,1000,String,127942,,,,,,,,,
WhileNeeded,1000,String,167301,,,,,,,,,
WhileNeeded,1000,String,132304,,,,,,,,,
WhileNeeded,1000,String,131616,,,,,,,,,
WhileNeeded,1000,String,135935,,,,,,,,,
WhileNeeded,1000,String,153636,,,,,,,,,
WhileNeeded,1000,String,132512,,,,,,,,,
WhileNeeded,1000,String,129219,,,,,,,,,
WhileNeeded,1000,String,131022,,,,,,,,,
WhileNeeded,1000,String,131697,,,,,,,,,
WhileNeeded,1000,String,131300,,,,,,,,,
WhileNeeded,1000,String,129693,,,,,,,,,
WhileNeeded,1000,String,130933,,,,,,,,,
WhileNeeded,1000,String,131637,,,,,,,,,
WhileNeeded,1000,String,132289,,,,,,,,,
WhileNeeded,1000,String,130422,,,,,,,,,
WhileNeeded,1000,String,133236,,,,,,,,,
WhileNeeded,1000,String,135387,,,,,,,,,
WhileNeeded,1000,String,131436,,,,,,,,,
WhileNeeded,1000,String,131856,,,,,,,,,
WhileNeeded,1000,String,130190,,,,,,,,,
PassPerItem,5000,String,29110457868,,,,,,,,,
PassPerItem,5000,String,28406690456,,,,,,,,,
PassPerItem,5000,String,26745986703,,,,,,,,,
PassPerItem,5000,String,28588032016,,,,,,,,,
PassPerItem,5000,String,31318334486,,,,,,,,,
PassPerItem,5000,String,27962030285,,,,,,,,,
PassPerItem,5000,String,25665302731,,,,,,,,,
PassPerItem,5000,String,26640281683,,,,,,,,,
PassPerItem,5000,String,28949866315,,,,,,,,,
PassPerItem,5000,String,28661750848,,,,,,,,,
PassPerItem,5000,String,28277692824,,,,,,,,,
PassPerItem,5000,String,27597612254,,,,,,,,,
PassPerItem,5000,String,29070679718,,,,,,,,,
PassPerItem,5000,String,26943615059,,,,,,,,,
PassPerItem,5000,String,28770574279,,,,,,,,,
PassPerItem,5000,String,25642362961,,,,,,,,,
PassPerItem,5000,String,27221384966,,,,,,,,,
PassPerItem,5000,String,28226275236,,,,,,,,,
PassPerItem,5000,String,28833560698,,,,,,,,,
PassPerItem,5000,String,26649080400,,,,,,,,,
PassPerItem,5000,String,30120433944,,,,,,,,,
PassPerItem,5000,String,29908234667,,,,,,,,,
PassPerItem,5000,String,26984964612,,,,,,,,,
PassPerItem,5000,String,26023523725,,,,,,,,,
PassPerItem,5000,String,27521563320,,,,,,,,,
PassPerItem,5000,String,29040901241,,,,,,,,,
PassPerItem,5000,String,28217975125,,,,,,,,,
PassPerItem,5000,String,26231942820,,,,,,,,,
PassPerItem,5000,String,25968798167,,,,,,,,,
PassPerItem,5000,String,26044056779,,,,,,,,,
PassPerItem,5000,String,28905565913,,,,,,,,,
PassPerItem,5000,String,26142348144,,,,,,,,,
PassPerItem,5000,String,26117255402,,,,,,,,,
PassPerItem,5000,String,26109306872,,,,,,,,,
PassPerItem,5000,String,26274271617,,,,,,,,,
PassPerItem,5000,String,27611077960,,,,,,,,,
PassPerItem,5000,String,27637710662,,,,,,,,,
PassPerItem,5000,String,26975908630,,,,,,,,,
PassPerItem,5000,String,28333427571,,,,,,,,,
PassPerItem,5000,String,26995513213,,,,,,,,,
PassPerItem,5000,String,26822367753,,,,,,,,,
PassPerItem,5000,String,28780886653,,,,,,,,,
PassPerItem,5000,String,26572385358,,,,,,,,,
PassPerItem,5000,String,28154073994,,,,,,,,,
PassPerItem,5000,String,27393360632,,,,,,,,,
PassPerItem,5000,String,25813418895,,,,,,,,,
PassPerItem,5000,String,27392928230,,,,,,,,,
PassPerItem,5000,String,27643115893,,,,,,,,,
PassPerItem,5000,String,25832498681,,,,,,,,,
PassPerItem,5000,String,27735907641,,,,,,,,,
PassPerItem,5000,String,28719709628,,,,,,,,,
PassPerItem,5000,String,28187076672,,,,,,,,,
PassPerItem,5000,String,25843608655,,,,,,,,,
PassPerItem,5000,String,26053827212,,,,,,,,,
PassPerItem,5000,String,28595098504,,,,,,,,,
PassPerItem,5000,String,27340913113,,,,,,,,,
PassPerItem,5000,String,28905692815,,,,,,,,,
PassPerItem,5000,String,26464495237,,,,,,,,,
PassPerItem,5000,String,25605882842,,,,,,,,,
PassPerItem,5000,String,26515342212,,,,,,,,,
PassPerItem,5000,String,28612500734,,,,,,,,,
PassPerItem,5000,String,28330445506,,,,,,,,,
PassPerItem,5000,String,26927381532,,,,,,,,,
PassPerItem,5000,String,28533217212,,,,,,,,,
PassPerItem,5000,String,25915862039,,,,,,,,,
PassPerItem,5000,String,28981890019,,,,,,,,,
PassPerItem,5000,String,25716363464,,,,,,,,,
PassPerItem,5000,String,27270870064,,,,,,,,,
PassPerItem,5000,String,29716433598,,,,,,,,,
PassPerItem,5000,String,27516708895,,,,,,,,,
PassPerItem,5000,String,25706861770,,,,,,,,,
PassPerItem,5000,String,25580505395,,,,,,,,,
PassPerItem,5000,String,25469414419,,,,,,,,,
PassPerItem,5000,String,25533322197,,,,,,,,,
PassPerItem,5000,String,28505391689,,,,,,,,,
PassPerItem,5000,String,25338621610,,,,,,,,,
PassPerItem,5000,String,24635275488,,,,,,,,,
PassPerItem,5000,String,24702055028,,,,,,,,,
PassPerItem,5000,String,25040571788,,,,,,,,,
PassPerItem,5000,String,25192787972,,,,,,,,,
PassPerItem,5000,String,26941682438,,,,,,,,,
PassPerItem,5000,String,25765901121,,,,,,,,,
PassPerItem,5000,String,25725110858,,,,,,,,,
PassPerItem,5000,String,25791862866,,,,,,,,,
PassPerItem,5000,String,25696471026,,,,,,,,,
PassPerItem,5000,String,25753747798,,,,,,,,,
PassPerItem,5000,String,27935243855,,,,,,,,,
PassPerItem,5000,String,25925222853,,,,,,,,,
PassPerItem,5000,String,27204949358,,,,,,,,,
PassPerItem,5000,String,27829150257,,,,,,,,,
PassPerItem,5000,String,28167177384,,,,,,,,,
PassPerItem,5000,String,27160192451,,,,,,,,,
PassPerItem,5000,String,26705267307,,,,,,,,,
PassPerItem,5000,String,27124308496,,,,,,,,,
PassPerItem,5000,String,25678543007,,,,,,,,,
PassPerItem,5000,String,28270771147,,,,,,,,,
PassPerItem,5000,String,25779092648,,,,,,,,,
PassPerItem,5000,String,25922821880,,,,,,,,,
PassPerItem,5000,String,27084854059,,,,,,,,,
PassPerItem,5000,String,26431597239,,,,,,,,,
UntilNoChange,5000,String,5304772,,,,,,,,,
UntilNoChange,5000,String,5569359,,,,,,,,,
UntilNoChange,5000,String,5471886,,,,,,,,,
UntilNoChange,5000,String,5740766,,,,,,,,,
UntilNoChange,5000,String,5237719,,,,,,,,,
UntilNoChange,5000,String,5570694,,,,,,,,,
UntilNoChange,5000,String,5244721,,,,,,,,,
UntilNoChange,5000,String,5782000,,,,,,,,,
UntilNoChange,5000,String,6195414,,,,,,,,,
UntilNoChange,5000,String,5680877,,,,,,,,,
UntilNoChange,5000,String,6067387,,,,,,,,,
UntilNoChange,5000,String,5601906,,,,,,,,,
UntilNoChange,5000,String,5682473,,,,,,,,,
UntilNoChange,5000,String,5241318,,,,,,,,,
UntilNoChange,5000,String,5861338,,,,,,,,,
UntilNoChange,5000,String,5162551,,,,,,,,,
UntilNoChange,5000,String,5355950,,,,,,,,,
UntilNoChange,5000,String,5404979,,,,,,,,,
UntilNoChange,5000,String,5777306,,,,,,,,,
UntilNoChange,5000,String,5220614,,,,,,,,,
UntilNoChange,5000,String,6043318,,,,,,,,,
UntilNoChange,5000,String,5537380,,,,,,,,,
UntilNoChange,5000,String,5385377,,,,,,,,,
UntilNoChange,5000,String,5283831,,,,,,,,,
UntilNoChange,5000,String,5698012,,,,,,,,,
UntilNoChange,5000,String,5844397,,,,,,,,,
UntilNoChange,5000,String,5556498,,,,,,,,,
UntilNoChange,5000,String,5267391,,,,,,,,,
UntilNoChange,5000,String,5082220,,,,,,,,,
UntilNoChange,5000,String,5106331,,,,,,,,,
UntilNoChange,5000,String,5652982,,,,,,,,,
UntilNoChange,5000,String,5276134,,,,,,,,,
UntilNoChange,5000,String,5126434,,,,,,,,,
UntilNoChange,5000,String,5213998,,,,,,,,,
UntilNoChange,5000,String,5301120,,,,,,,,,
UntilNoChange,5000,String,5235801,,,,,,,,,
UntilNoChange,5000,String,5365846,,,,,,,,,
UntilNoChange,5000,String,5330464,,,,,,,,,
UntilNoChange,5000,String,5580355,,,,,,,,,
UntilNoChange,5000,String,5172057,,,,,,,,,
UntilNoChange,5000,String,5295125,,,,,,,,,
UntilNoChange,5000,String,5688730,,,,,,,,,
UntilNoChange,5000,String,5273373,,,,,,,,,
UntilNoChange,5000,String,5704236,,,,,,,,,
UntilNoChange,5000,String,5489686,,,,,,,,,
UntilNoChange,5000,String,5226594,,,,,,,,,
UntilNoChange,5000,String,5546221,,,,,,,,,
UntilNoChange,5000,String,5518650,,,,,,,,,
UntilNoChange,5000,String,5151484,,,,,,,,,
UntilNoChange,5000,String,5459096,,,,,,,,,
UntilNoChange,5000,String,5782062,,,,,,,,,
UntilNoChange,5000,String,5521487,,,,,,,,,
UntilNoChange,5000,String,5121729,,,,,,,,,
UntilNoChange,5000,String,5298653,,,,,,,,,
UntilNoChange,5000,String,5743025,,,,,,,,,
UntilNoChange,5000,String,5377965,,,,,,,,,
UntilNoChange,5000,String,5803203,,,,,,,,,
UntilNoChange,5000,String,5389920,,,,,,,,,
UntilNoChange,5000,String,5065066,,,,,,,,,
UntilNoChange,5000,String,5313057,,,,,,,,,
UntilNoChange,5000,String,5700687,,,,,,,,,
UntilNoChange,5000,String,5665620,,,,,,,,,
UntilNoChange,5000,String,5603936,,,,,,,,,
UntilNoChange,5000,String,5760164,,,,,,,,,
UntilNoChange,5000,String,5202576,,,,,,,,,
UntilNoChange,5000,String,5729934,,,,,,,,,
UntilNoChange,5000,String,5177970,,,,,,,,,
UntilNoChange,5000,String,5308051,,,,,,,,,
UntilNoChange,5000,String,5766818,,,,,,,,,
UntilNoChange,5000,String,5603772,,,,,,,,,
UntilNoChange,5000,String,5280643,,,,,,,,,
UntilNoChange,5000,String,5043205,,,,,,,,,
UntilNoChange,5000,String,4984734,,,,,,,,,
UntilNoChange,5000,String,5228297,,,,,,,,,
UntilNoChange,5000,String,5797032,,,,,,,,,
UntilNoChange,5000,String,4824888,,,,,,,,,
UntilNoChange,5000,String,4715370,,,,,,,,,
UntilNoChange,5000,String,4894054,,,,,,,,,
UntilNoChange,5000,String,4971773,,,,,,,,,
UntilNoChange,5000,String,4877352,,,,,,,,,
UntilNoChange,5000,String,5425763,,,,,,,,,
UntilNoChange,5000,String,4881137,,,,,,,,,
UntilNoChange,5000,String,5008096,,,,,,,,,
UntilNoChange,5000,String,5169125,,,,,,,,,
UntilNoChange,5000,String,5174828,,,,,,,,,
UntilNoChange,5000,String,5230818,,,,,,,,,
UntilNoChange,5000,String,5527922,,,,,,,,,
UntilNoChange,5000,String,5263212,,,,,,,,,
UntilNoChange,5000,String,5347066,,,,,,,,,
UntilNoChange,5000,String,5532154,,,,,,,,,
UntilNoChange,5000,String,5829596,,,,,,,,,
UntilNoChange,5000,String,5580218,,,,,,,,,
UntilNoChange,5000,String,5210751,,,,,,,,,
UntilNoChange,5000,String,5352384,,,,,,,,,
UntilNoChange,5000,String,4930291,,,,,,,,,
UntilNoChange,5000,String,5721009,,,,,,,,,
UntilNoChange,5000,String,5134896,,,,,,,,,
UntilNoChange,5000,String,5252701,,,,,,,,,
UntilNoChange,5000,String,5385747,,,,,,,,,
UntilNoChange,5000,String,5293460,,,,,,,,,
WhileNeeded,5000,String,5293712,,,,,,,,,
WhileNeeded,5000,String,5556133,,,,,,,,,
WhileNeeded,5000,String,5438647,,,,,,,,,
WhileNeeded,5000,String,5630498,,,,,,,,,
WhileNeeded,5000,String,5230676,,,,,,,,,
WhileNeeded,5000,String,5575248,,,,,,,,,
WhileNeeded,5000,String,5227404,,,,,,,,,
WhileNeeded,5000,String,5702095,,,,,,,,,
WhileNeeded,5000,String,5960719,,,,,,,,,
WhileNeeded,5000,String,5704957,,,,,,,,,
WhileNeeded,5000,String,5946964,,,,,,,,,
WhileNeeded,5000,String,5601337,,,,,,,,,
WhileNeeded,5000,String,5742277,,,,,,,,,
WhileNeeded,5000,String,5321441,,,,,,,,,
WhileNeeded,5000,String,5816197,,,,,,,,,
WhileNeeded,5000,String,5025779,,,,,,,,,
WhileNeeded,5000,String,5461280,,,,,,,,,
WhileNeeded,5000,String,5383116,,,,,,,,,
WhileNeeded,5000,String,5772768,,,,,,,,,
WhileNeeded,5000,String,5331731,,,,,,,,,
