Algorithm,Size,Type,Time (nanoseconds),,,,,,,,,
PassPerItem,5000,Byte,213063363,,,,,,,,,
PassPerItem,5000,Byte,215042990,,,,,,,,,
PassPerItem,5000,Byte,222392928,,,,,,,,,
PassPerItem,5000,Byte,205850426,,,,,,,,,
PassPerItem,5000,Byte,209105958,,,,,,,,,
PassPerItem,5000,Byte,208641862,,,,,,,,,
PassPerItem,5000,Byte,213616990,,,,,,,,,
PassPerItem,5000,Byte,210474188,,,,,,,,,
PassPerItem,5000,Byte,212161123,,,,,,,,,
PassPerItem,5000,Byte,212590827,,,,,,,,,
PassPerItem,5000,Byte,213877977,,,,,,,,,
PassPerItem,5000,Byte,213660407,,,,,,,,,
PassPerItem,5000,Byte,206392240,,,,,,,,,
PassPerItem,5000,Byte,209376666,,,,,,,,,
PassPerItem,5000,Byte,209102541,,,,,,,,,
PassPerItem,5000,Byte,212724856,,,,,,,,,
PassPerItem,5000,Byte,214224380,,,,,,,,,
PassPerItem,5000,Byte,213972468,,,,,,,,,
PassPerItem,5000,Byte,212479586,,,,,,,,,
PassPerItem,5000,Byte,211156461,,,,,,,,,
PassPerItem,5000,Byte,210236710,,,,,,,,,
PassPerItem,5000,Byte,209253797,,,,,,,,,
PassPerItem,5000,Byte,208294407,,,,,,,,,
PassPerItem,5000,Byte,211214634,,,,,,,,,
PassPerItem,5000,Byte,212371305,,,,,,,,,
PassPerItem,5000,Byte,213674283,,,,,,,,,
PassPerItem,5000,Byte,214260965,,,,,,,,,
PassPerItem,5000,Byte,209712943,,,,,,,,,
PassPerItem,5000,Byte,208981786,,,,,,,,,
PassPerItem,5000,Byte,208886240,,,,,,,,,
PassPerItem,5000,Byte,209012415,,,,,,,,,
PassPerItem,5000,Byte,211068274,,,,,,,,,
PassPerItem,5000,Byte,212042588,,,,,,,,,
PassPerItem,5000,Byte,211436500,,,,,,,,,
PassPerItem,5000,Byte,211520298,,,,,,,,,
PassPerItem,5000,Byte,210083925,,,,,,,,,
PassPerItem,5000,Byte,208573311,,,,,,,,,
PassPerItem,5000,Byte,208766005,,,,,,,,,
PassPerItem,5000,Byte,208482786,,,,,,,,,
PassPerItem,5000,Byte,209478378,,,,,,,,,
PassPerItem,5000,Byte,211071110,,,,,,,,,
PassPerItem,5000,Byte,212077845,,,,,,,,,
PassPerItem,5000,Byte,211923674,,,,,,,,,
PassPerItem,5000,Byte,212156131,,,,,,,,,
PassPerItem,5000,Byte,208942664,,,,,,,,,
PassPerItem,5000,Byte,209410129,,,,,,,,,
PassPerItem,5000,Byte,209243489,,,,,,,,,
PassPerItem,5000,Byte,208565533,,,,,,,,,
PassPerItem,5000,Byte,210907483,,,,,,,,,
PassPerItem,5000,Byte,214180575,,,,,,,,,
PassPerItem,5000,Byte,213591912,,,,,,,,,
PassPerItem,5000,Byte,211853859,,,,,,,,,
PassPerItem,5000,Byte,209196342,,,,,,,,,
PassPerItem,5000,Byte,208571231,,,,,,,,,
PassPerItem,5000,Byte,208632541,,,,,,,,,
PassPerItem,5000,Byte,212545012,,,,,,,,,
PassPerItem,5000,Byte,210090193,,,,,,,,,
PassPerItem,5000,Byte,212993155,,,,,,,,,
PassPerItem,5000,Byte,211841996,,,,,,,,,
PassPerItem,5000,Byte,214426516,,,,,,,,,
PassPerItem,5000,Byte,210461584,,,,,,,,,
PassPerItem,5000,Byte,209365827,,,,,,,,,
PassPerItem,5000,Byte,209091308,,,,,,,,,
PassPerItem,5000,Byte,210341646,,,,,,,,,
PassPerItem,5000,Byte,218333812,,,,,,,,,
PassPerItem,5000,Byte,213525008,,,,,,,,,
PassPerItem,5000,Byte,213105453,,,,,,,,,
PassPerItem,5000,Byte,211481613,,,,,,,,,
PassPerItem,5000,Byte,213624987,,,,,,,,,
PassPerItem,5000,Byte,208507308,,,,,,,,,
PassPerItem,5000,Byte,208686113,,,,,,,,,
PassPerItem,5000,Byte,208571120,,,,,,,,,
PassPerItem,5000,Byte,208574887,,,,,,,,,
PassPerItem,5000,Byte,224182243,,,,,,,,,
PassPerItem,5000,Byte,220977423,,,,,,,,,
PassPerItem,5000,Byte,214038640,,,,,,,,,
PassPerItem,5000,Byte,214532162,,,,,,,,,
UntilNoChange,5000,Byte,229048484,,,,,,,,,
UntilNoChange,5000,Byte,245916222,,,,,,,,,
UntilNoChange,5000,Byte,244180350,,,,,,,,,
UntilNoChange,5000,Byte,249848903,,,,,,,,,
UntilNoChange,5000,Byte,241662425,,,,,,,,,
UntilNoChange,5000,Byte,236488821,,,,,,,,,
UntilNoChange,5000,Byte,231571400,,,,,,,,,
UntilNoChange,5000,Byte,232859764,,,,,,,,,
UntilNoChange,5000,Byte,223792199,,,,,,,,,
UntilNoChange,5000,Byte,224246998,,,,,,,,,
UntilNoChange,5000,Byte,224879446,,,,,,,,,
UntilNoChange,5000,Byte,227553723,,,,,,,,,
UntilNoChange,5000,Byte,223144885,,,,,,,,,
UntilNoChange,5000,Byte,222826385,,,,,,,,,
UntilNoChange,5000,Byte,218479577,,,,,,,,,
UntilNoChange,5000,Byte,217243811,,,,,,,,,
UntilNoChange,5000,Byte,215364048,,,,,,,,,
UntilNoChange,5000,Byte,216042723,,,,,,,,,
UntilNoChange,5000,Byte,220490387,,,,,,,,,
UntilNoChange,5000,Byte,220927989,,,,,,,,,
UntilNoChange,5000,Byte,222674671,,,,,,,,,
UntilNoChange,5000,Byte,219436267,,,,,,,,,
UntilNoChange,5000,Byte,218406575,,,,,,,,,
UntilNoChange,5000,Byte,216860167,,,,,,,,,
UntilNoChange,5000,Byte,216532658,,,,,,,,,
UntilNoChange,5000,Byte,216533272,,,,,,,,,
UntilNoChange,5000,Byte,219000163,,,,,,,,,
UntilNoChange,5000,Byte,219818929,,,,,,,,,
UntilNoChange,5000,Byte,219186745,,,,,,,,,
UntilNoChange,5000,Byte,223291682,,,,,,,,,
UntilNoChange,5000,Byte,220203030,,,,,,,,,
UntilNoChange,5000,Byte,219817751,,,,,,,,,
UntilNoChange,5000,Byte,219253598,,,,,,,,,
UntilNoChange,5000,Byte,224090174,,,,,,,,,
UntilNoChange,5000,Byte,217998726,,,,,,,,,
UntilNoChange,5000,Byte,216789313,,,,,,,,,
UntilNoChange,5000,Byte,220488277,,,,,,,,,
UntilNoChange,5000,Byte,219088684,,,,,,,,,
UntilNoChange,5000,Byte,218630630,,,,,,,,,
UntilNoChange,5000,Byte,219876118,,,,,,,,,
UntilNoChange,5000,Byte,216248786,,,,,,,,,
UntilNoChange,5000,Byte,218181934,,,,,,,,,
UntilNoChange,5000,Byte,230433558,,,,,,,,,
UntilNoChange,5000,Byte,219703025,,,,,,,,,
UntilNoChange,5000,Byte,222142144,,,,,,,,,
UntilNoChange,5000,Byte,222116418,,,,,,,,,
UntilNoChange,5000,Byte,219365645,,,,,,,,,
UntilNoChange,5000,Byte,217773995,,,,,,,,,
UntilNoChange,5000,Byte,216253845,,,,,,,,,
UntilNoChange,5000,Byte,217512454,,,,,,,,,
UntilNoChange,5000,Byte,216187240,,,,,,,,,
UntilNoChange,5000,Byte,239259964,,,,,,,,,
UntilNoChange,5000,Byte,220640570,,,,,,,,,
UntilNoChange,5000,Byte,218928591,,,,,,,,,
UntilNoChange,5000,Byte,218881010,,,,,,,,,
UntilNoChange,5000,Byte,216162611,,,,,,,,,
UntilNoChange,5000,Byte,216141238,,,,,,,,,
UntilNoChange,5000,Byte,216317115,,,,,,,,,
UntilNoChange,5000,Byte,217202001,,,,,,,,,
UntilNoChange,5000,Byte,218107171,,,,,,,,,
UntilNoChange,5000,Byte,243398840,,,,,,,,,
UntilNoChange,5000,Byte,221107420,,,,,,,,,
UntilNoChange,5000,Byte,220060093,,,,,,,,,
UntilNoChange,5000,Byte,216808366,,,,,,,,,
UntilNoChange,5000,Byte,216275960,,,,,,,,,
UntilNoChange,5000,Byte,215885039,,,,,,,,,
UntilNoChange,5000,Byte,216068125,,,,,,,,,
UntilNoChange,5000,Byte,217697095,,,,,,,,,
UntilNoChange,5000,Byte,218521683,,,,,,,,,
UntilNoChange,5000,Byte,246713808,,,,,,,,,
UntilNoChange,5000,Byte,219865227,,,,,,,,,
UntilNoChange,5000,Byte,219890154,,,,,,,,,
UntilNoChange,5000,Byte,216700203,,,,,,,,,
UntilNoChange,5000,Byte,216480439,,,,,,,,,
UntilNoChange,5000,Byte,221315747,,,,,,,,,
UntilNoChange,5000,Byte,216716738,,,,,,,,,
UntilNoChange,5000,Byte,219877695,,,,,,,,,
UntilNoChange,5000,Byte,222523688,,,,,,,,,
UntilNoChange,5000,Byte,244311205,,,,,,,,,
UntilNoChange,5000,Byte,218760446,,,,,,,,,
UntilNoChange,5000,Byte,216422674,,,,,,,,,
UntilNoChange,5000,Byte,216746986,,,,,,,,,
UntilNoChange,5000,Byte,216567976,,,,,,,,,
UntilNoChange,5000,Byte,216380570,,,,,,,,,
UntilNoChange,5000,Byte,217023491,,,,,,,,,
UntilNoChange,5000,Byte,219823134,,,,,,,,,
UntilNoChange,5000,Byte,222072834,,,,,,,,,
UntilNoChange,5000,Byte,237757041,,,,,,,,,
UntilNoChange,5000,Byte,217916239,,,,,,,,,
UntilNoChange,5000,Byte,216871965,,,,,,,,,
UntilNoChange,5000,Byte,216438842,,,,,,,,,
UntilNoChange,5000,Byte,216822438,,,,,,,,,
UntilNoChange,5000,Byte,216069134,,,,,,,,,
UntilNoChange,5000,Byte,218601815,,,,,,,,,
UntilNoChange,5000,Byte,220215099,,,,,,,,,
UntilNoChange,5000,Byte,221044066,,,,,,,,,
UntilNoChange,5000,Byte,234784044,,,,,,,,,
UntilNoChange,5000,Byte,216258950,,,,,,,,,
UntilNoChange,5000,Byte,217194371,,,,,,,,,
UntilNoChange,5000,Byte,216174359,,,,,,,,,
WhileNeeded,5000,Byte,151971814,,,,,,,,,
WhileNeeded,5000,Byte,141869924,,,,,,,,,
WhileNeeded,5000,Byte,144833942,,,,,,,,,
WhileNeeded,5000,Byte,145007818,,,,,,,,,
WhileNeeded,5000,Byte,143825428,,,,,,,,,
WhileNeeded,5000,Byte,134358884,,,,,,,,,
WhileNeeded,5000,Byte,130061247,,,,,,,,,
WhileNeeded,5000,Byte,129880854,,,,,,,,,
WhileNeeded,5000,Byte,129941572,,,,,,,,,
WhileNeeded,5000,Byte,139556558,,,,,,,,,
WhileNeeded,5000,Byte,131012116,,,,,,,,,
WhileNeeded,5000,Byte,128003945,,,,,,,,,
WhileNeeded,5000,Byte,126486052,,,,,,,,,
WhileNeeded,5000,Byte,125783487,,,,,,,,,
WhileNeeded,5000,Byte,125708056,,,,,,,,,
WhileNeeded,5000,Byte,133916620,,,,,,,,,
WhileNeeded,5000,Byte,129210678,,,,,,,,,
WhileNeeded,5000,Byte,130715589,,,,,,,,,
WhileNeeded,5000,Byte,129532916,,,,,,,,,
WhileNeeded,5000,Byte,126651936,,,,,,,,,
WhileNeeded,5000,Byte,125890305,,,,,,,,,
WhileNeeded,5000,Byte,125711164,,,,,,,,,
WhileNeeded,5000,Byte,125628480,,,,,,,,,
WhileNeeded,5000,Byte,125716600,,,,,,,,,
WhileNeeded,5000,Byte,144282816,,,,,,,,,
WhileNeeded,5000,Byte,128456973,,,,,,,,,
WhileNeeded,5000,Byte,126899110,,,,,,,,,
WhileNeeded,5000,Byte,126315687,,,,,,,,,
WhileNeeded,5000,Byte,125660004,,,,,,,,,
WhileNeeded,5000,Byte,125840723,,,,,,,,,
WhileNeeded,5000,Byte,125746493,,,,,,,,,
WhileNeeded,5000,Byte,127190726,,,,,,,,,
WhileNeeded,5000,Byte,127959499,,,,,,,,,
WhileNeeded,5000,Byte,147038979,,,,,,,,,
WhileNeeded,5000,Byte,128845393,,,,,,,,,
WhileNeeded,5000,Byte,125675154,,,,,,,,,
WhileNeeded,5000,Byte,126649807,,,,,,,,,
WhileNeeded,5000,Byte,125721764,,,,,,,,,
WhileNeeded,5000,Byte,125625013,,,,,,,,,
WhileNeeded,5000,Byte,125848986,,,,,,,,,
WhileNeeded,5000,Byte,123721801,,,,,,,,,
WhileNeeded,5000,Byte,128516898,,,,,,,,,
WhileNeeded,5000,Byte,143574266,,,,,,,,,
WhileNeeded,5000,Byte,125691772,,,,,,,,,
WhileNeeded,5000,Byte,125849400,,,,,,,,,
WhileNeeded,5000,Byte,126832957,,,,,,,,,
WhileNeeded,5000,Byte,125763016,,,,,,,,,
WhileNeeded,5000,Byte,126394821,,,,,,,,,
WhileNeeded,5000,Byte,125614597,,,,,,,,,
WhileNeeded,5000,Byte,128589715,,,,,,,,,
WhileNeeded,5000,Byte,129232098,,,,,,,,,
WhileNeeded,5000,Byte,134777363,,,,,,,,,
WhileNeeded,5000,Byte,125651763,,,,,,,,,
WhileNeeded,5000,Byte,125687157,,,,,,,,,
WhileNeeded,5000,Byte,126674907,,,,,,,,,
WhileNeeded,5000,Byte,125552882,,,,,,,,,
WhileNeeded,5000,Byte,126457941,,,,,,,,,
WhileNeeded,5000,Byte,126872899,,,,,,,,,
WhileNeeded,5000,Byte,127715174,,,,,,,,,
WhileNeeded,5000,Byte,128316797,,,,,,,,,
WhileNeeded,5000,Byte,130978890,,,,,,,,,
WhileNeeded,5000,Byte,125771688,,,,,,,,,
WhileNeeded,5000,Byte,125752307,,,,,,,,,
WhileNeeded,5000,Byte,125676450,,,,,,,,,
WhileNeeded,5000,Byte,125715441,,,,,,,,,
WhileNeeded,5000,Byte,126599850,,,,,,,,,
WhileNeeded,5000,Byte,128623893,,,,,,,,,
WhileNeeded,5000,Byte,129123825,,,,,,,,,
WhileNeeded,5000,Byte,127898355,,,,,,,,,
WhileNeeded,5000,Byte,127062957,,,,,,,,,
WhileNeeded,5000,Byte,125521225,,,,,,,,,
WhileNeeded,5000,Byte,125738153,,,,,,,,,
WhileNeeded,5000,Byte,125695093,,,,,,,,,
WhileNeeded,5000,Byte,125544185,,,,,,,,,
WhileNeeded,5000,Byte,129946240,,,,,,,,,
WhileNeeded,5000,Byte,128952187,,,,,,,,,
WhileNeeded,5000,Byte,128344752,,,,,,,,,
WhileNeeded,5000,Byte,125988229,,,,,,,,,
WhileNeeded,5000,Byte,126161510,,,,,,,,,
WhileNeeded,5000,Byte,125547430,,,,,,,,,
WhileNeeded,5000,Byte,125620356,,,,,,,,,
WhileNeeded,5000,Byte,125803585,,,,,,,,,
WhileNeeded,5000,Byte,127305683,,,,,,,,,
WhileNeeded,5000,Byte,130281164,,,,,,,,,
WhileNeeded,5000,Byte,128327954,,,,,,,,,
WhileNeeded,5000,Byte,126478424,,,,,,,,,
WhileNeeded,5000,Byte,125540724,,,,,,,,,
WhileNeeded,5000,Byte,125515672,,,,,,,,,
WhileNeeded,5000,Byte,125546225,,,,,,,,,
WhileNeeded,5000,Byte,125606200,,,,,,,,,
WhileNeeded,5000,Byte,126102184,,,,,,,,,
WhileNeeded,5000,Byte,129184937,,,,,,,,,
WhileNeeded,5000,Byte,129626359,,,,,,,,,
WhileNeeded,5000,Byte,126412608,,,,,,,,,
WhileNeeded,5000,Byte,126242328,,,,,,,,,
WhileNeeded,5000,Byte,125703995,,,,,,,,,
WhileNeeded,5000,Byte,125736152,,,,,,,,,
WhileNeeded,5000,Byte,125618088,,,,,,,,,
WhileNeeded,5000,Byte,125588060,,,,,,,,,
WhileNeeded,5000,Byte,128711694,,,,,,,,,
PassPerItem,100,String,276269,,,,,,,,,
PassPerItem,100,String,261717,,,,,,,,,
PassPerItem,100,String,263936,,,,,,,,,
PassPerItem,100,String,259876,,,,,,,,,
PassPerItem,100,String,261408,,,,,,,,,
PassPerItem,100,String,259917,,,,,,,,,
PassPerItem,100,String,361708,,,,,,,,,
PassPerItem,100,String,287606,,,,,,,,,
PassPerItem,100,String,261179,,,,,,,,,
PassPerItem,100,String,264147,,,,,,,,,
PassPerItem,100,String,260007,,,,,,,,,
PassPerItem,100,String,262904,,,,,,,,,
PassPerItem,100,String,272835,,,,,,,,,
PassPerItem,100,String,262809,,,,,,,,,
PassPerItem,100,String,261568,,,,,,,,,
PassPerItem,100,String,263222,,,,,,,,,
PassPerItem,100,String,284003,,,,,,,,,
PassPerItem,100,String,259851,,,,,,,,,
PassPerItem,100,String,266256,,,,,,,,,
PassPerItem,100,String,261356,,,,,,,,,
PassPerItem,100,String,264076,,,,,,,,,
PassPerItem,100,String,269617,,,,,,,,,
PassPerItem,100,String,264410,,,,,,,,,
PassPerItem,100,String,278232,,,,,,,,,
PassPerItem,100,String,260896,,,,,,,,,
PassPerItem,100,String,265045,,,,,,,,,
PassPerItem,100,String,262199,,,,,,,,,
PassPerItem,100,String,261462,,,,,,,,,
PassPerItem,100,String,258875,,,,,,,,,
PassPerItem,100,String,261734,,,,,,,,,
PassPerItem,100,String,265992,,,,,,,,,
PassPerItem,100,String,264381,,,,,,,,,
PassPerItem,100,String,263033,,,,,,,,,
PassPerItem,100,String,260893,,,,,,,,,
PassPerItem,100,String,269439,,,,,,,,,
PassPerItem,100,String,260682,,,,,,,,,
PassPerItem,100,String,263839,,,,,,,,,
PassPerItem,100,String,263652,,,,,,,,,
PassPerItem,100,String,265625,,,,,,,,,
PassPerItem,100,String,263230,,,,,,,,,
PassPerItem,100,String,262103,,,,,,,,,
PassPerItem,100,String,263378,,,,,,,,,
PassPerItem,100,String,263650,,,,,,,,,
PassPerItem,100,String,264408,,,,,,,,,
PassPerItem,100,String,264329,,,,,,,,,
PassPerItem,100,String,260662,,,,,,,,,
PassPerItem,100,String,261329,,,,,,,,,
PassPerItem,100,String,263091,,,,,,,,,
PassPerItem,100,String,260084,,,,,,,,,
PassPerItem,100,String,259716,,,,,,,,,
PassPerItem,100,String,263792,,,,,,,,,
PassPerItem,100,String,262474,,,,,,,,,
PassPerItem,100,String,266631,,,,,,,,,
PassPerItem,100,String,271702,,,,,,,,,
PassPerItem,100,String,261743,,,,,,,,,
PassPerItem,100,String,260495,,,,,,,,,
PassPerItem,100,String,261821,,,,,,,,,
PassPerItem,100,String,263241,,,,,,,,,
PassPerItem,100,String,262776,,,,,,,,,
PassPerItem,100,String,261026,,,,,,,,,
PassPerItem,100,String,269164,,,,,,,,,
PassPerItem,100,String,281762,,,,,,,,,
PassPerItem,100,String,263089,,,,,,,,,
PassPerItem,100,String,312037,,,,,,,,,
PassPerItem,100,String,262586,,,,,,,,,
PassPerItem,100,String,262039,,,,,,,,,
PassPerItem,100,String,278675,,,,,,,,,
PassPerItem,100,String,260628,,,,,,,,,
PassPerItem,100,String,262350,,,,,,,,,
PassPerItem,100,String,259587,,,,,,,,,
PassPerItem,100,String,268656,,,,,,,,,
PassPerItem,100,String,258273,,,,,,,,,
PassPerItem,100,String,263948,,,,,,,,,
PassPerItem,100,String,259989,,,,,,,,,
PassPerItem,100,String,259152,,,,,,,,,
PassPerItem,100,String,260688,,,,,,,,,
PassPerItem,100,String,260825,,,,,,,,,
PassPerItem,100,String,272789,,,,,,,,,
PassPerItem,100,String,261758,,,,,,,,,
PassPerItem,100,String,261572,,,,,,,,,
PassPerItem,100,String,261861,,,,,,,,,
PassPerItem,100,String,260249,,,,,,,,,
PassPerItem,100,String,267270,,,,,,,,,
PassPerItem,100,String,260343,,,,,,,,,
PassPerItem,100,String,259273,,,,,,,,,
PassPerItem,100,String,259565,,,,,,,,,
PassPerItem,100,String,261484,,,,,,,,,
PassPerItem,100,String,259553,,,,,,,,,
PassPerItem,100,String,272524,,,,,,,,,
PassPerItem,100,String,261890,,,,,,,,,
PassPerItem,100,String,259298,,,,,,,,,
PassPerItem,100,String,261167,,,,,,,,,
PassPerItem,100,String,262241,,,,,,,,,
PassPerItem,100,String,267327,,,,,,,,,
PassPerItem,100,String,263239,,,,,,,,,
PassPerItem,100,String,258341,,,,,,,,,
PassPerItem,100,String,252483,,,,,,,,,
PassPerItem,100,String,250506,,,,,,,,,
PassPerItem,100,String,250529,,,,,,,,,
PassPerItem,100,String,262972,,,,,,,,,
UntilNoChange,100,String,266982,,,,,,,,,
UntilNoChange,100,String,264254,,,,,,,,,
UntilNoChange,100,String,263693,,,,,,,,,
UntilNoChange,100,String,265159,,,,,,,,,
UntilNoChange,100,String,264071,,,,,,,,,
UntilNoChange,100,String,262744,,,,,,,,,
UntilNoChange,100,String,268906,,,,,,,,,
UntilNoChange,100,String,300527,,,,,,,,,
UntilNoChange,100,String,264803,,,,,,,,,
UntilNoChange,100,String,265644,,,,,,,,,
UntilNoChange,100,String,264458,,,,,,,,,
UntilNoChange,100,String,266072,,,,,,,,,
UntilNoChange,100,String,282683,,,,,,,,,
UntilNoChange,100,String,267319,,,,,,,,,
UntilNoChange,100,String,264810,,,,,,,,,
UntilNoChange,100,String,272472,,,,,,,,,
UntilNoChange,100,String,278942,,,,,,,,,
UntilNoChange,100,String,265954,,,,,,,,,
UntilNoChange,100,String,267887,,,,,,,,,
UntilNoChange,100,String,263838,,,,,,,,,
UntilNoChange,100,String,267677,,,,,,,,,
UntilNoChange,100,String,263286,,,,,,,,,
UntilNoChange,100,String,268353,,,,,,,,,
UntilNoChange,100,String,264218,,,,,,,,,
UntilNoChange,100,String,266587,,,,,,,,,
UntilNoChange,100,String,264195,,,,,,,,,
UntilNoChange,100,String,266624,,,,,,,,,
UntilNoChange,100,String,264941,,,,,,,,,
UntilNoChange,100,String,275653,,,,,,,,,
UntilNoChange,100,String,264176,,,,,,,,,
UntilNoChange,100,String,264623,,,,,,,,,
UntilNoChange,100,String,268520,,,,,,,,,
UntilNoChange,100,String,267893,,,,,,,,,
UntilNoChange,100,String,266991,,,,,,,,,
UntilNoChange,100,String,263615,,,,,,,,,
UntilNoChange,100,String,264364,,,,,,,,,
UntilNoChange,100,String,266729,,,,,,,,,
UntilNoChange,100,String,268921,,,,,,,,,
UntilNoChange,100,String,273911,,,,,,,,,
UntilNoChange,100,String,278400,,,,,,,,,
UntilNoChange,100,String,267187,,,,,,,,,
UntilNoChange,100,String,282318,,,,,,,,,
UntilNoChange,100,String,269660,,,,,,,,,
UntilNoChange,100,String,265223,,,,,,,,,
UntilNoChange,100,String,266558,,,,,,,,,
UntilNoChange,100,String,279313,,,,,,,,,
UntilNoChange,100,String,265109,,,,,,,,,
UntilNoChange,100,String,262260,,,,,,,,,
UntilNoChange,100,String,274531,,,,,,,,,
UntilNoChange,100,String,262691,,,,,,,,,
UntilNoChange,100,String,266307,,,,,,,,,
UntilNoChange,100,String,264264,,,,,,,,,
UntilNoChange,100,String,264553,,,,,,,,,
UntilNoChange,100,String,263481,,,,,,,,,
UntilNoChange,100,String,267369,,,,,,,,,
UntilNoChange,100,String,267522,,,,,,,,,
UntilNoChange,100,String,283223,,,,,,,,,
UntilNoChange,100,String,260577,,,,,,,,,
UntilNoChange,100,String,277400,,,,,,,,,
UntilNoChange,100,String,266807,,,,,,,,,
UntilNoChange,100,String,274971,,,,,,,,,
UntilNoChange,100,String,262429,,,,,,,,,
UntilNoChange,100,String,268717,,,,,,,,,
UntilNoChange,100,String,263555,,,,,,,,,
UntilNoChange,100,String,269722,,,,,,,,,
UntilNoChange,100,String,270716,,,,,,,,,
UntilNoChange,100,String,267360,,,,,,,,,
UntilNoChange,100,String,262814,,,,,,,,,
UntilNoChange,100,String,265290,,,,,,,,,
UntilNoChange,100,String,264683,,,,,,,,,
UntilNoChange,100,String,267325,,,,,,,,,
UntilNoChange,100,String,262974,,,,,,,,,
UntilNoChange,100,String,276556,,,,,,,,,
UntilNoChange,100,String,262794,,,,,,,,,
UntilNoChange,100,String,266104,,,,,,,,,
UntilNoChange,100,String,262003,,,,,,,,,
UntilNoChange,100,String,264358,,,,,,,,,
UntilNoChange,100,String,263774,,,,,,,,,
UntilNoChange,100,String,269989,,,,,,,,,
UntilNoChange,100,String,269096,,,,,,,,,
UntilNoChange,100,String,264280,,,,,,,,,
UntilNoChange,100,String,265768,,,,,,,,,
UntilNoChange,100,String,278258,,,,,,,,,
UntilNoChange,100,String,264474,,,,,,,,,
UntilNoChange,100,String,265273,,,,,,,,,
UntilNoChange,100,String,264203,,,,,,,,,
UntilNoChange,100,String,263957,,,,,,,,,
UntilNoChange,100,String,262834,,,,,,,,,
UntilNoChange,100,String,266639,,,,,,,,,
UntilNoChange,100,String,264959,,,,,,,,,
UntilNoChange,100,String,260914,,,,,,,,,
UntilNoChange,100,String,264849,,,,,,,,,
UntilNoChange,100,String,265904,,,,,,,,,
UntilNoChange,100,String,283906,,,,,,,,,
UntilNoChange,100,String,266384,,,,,,,,,
UntilNoChange,100,String,274817,,,,,,,,,
UntilNoChange,100,String,259802,,,,,,,,,
UntilNoChange,100,String,254112,,,,,,,,,
UntilNoChange,100,String,254704,,,,,,,,,
UntilNoChange,100,String,252842,,,,,,,,,
WhileNeeded,100,String,129102,,,,,,,,,
WhileNeeded,100,String,127692,,,,,,,,,
WhileNeeded,100,String,127336,,,,,,,,,
WhileNeeded,100,String,127124,,,,,,,,,
WhileNeeded,100,String,127213,,,,,,,,,
WhileNeeded,100,String,126889,,,,,,,,,
WhileNeeded,100,String,129624,,,,,,,,,
WhileNeeded,100,String,129308,,,,,,,,,
WhileNeeded,100,String,128366,,,,,,,,,
WhileNeeded,100,String,129691,,,,,,,,,
WhileNeeded,100,String,127859,,,,,,,,,
WhileNeeded,100,String,128320,,,,,,,,,
WhileNeeded,100,String,129012,,,,,,,,,
WhileNeeded,100,String,130774,,,,,,,,,
WhileNeeded,100,String,128214,,,,,,,,,
WhileNeeded,100,String,133979,,,,,,,,,
WhileNeeded,100,String,129944,,,,,,,,,
WhileNeeded,100,String,158237,,,,,,,,,
WhileNeeded,100,String,128654,,,,,,,,,
WhileNeeded,100,String,127415,,,,,,,,,
WhileNeeded,100,String,131238,,,,,,,,,
WhileNeeded,100,String,126960,,,,,,,,,
WhileNeeded,100,String,128475,,,,,,,,,
WhileNeeded,100,String,126981,,,,,,,,,
WhileNeeded,100,String,128024,,,,,,,,,
WhileNeeded,100,String,127584,,,,,,,,,
WhileNeeded,100,String,126991,,,,,,,,,
WhileNeeded,100,String,126627,,,,,,,,,
WhileNeeded,100,String,126090,,,,,,,,,
WhileNeeded,100,String,128025,,,,,,,,,
WhileNeeded,100,String,127446,,,,,,,,,
WhileNeeded,100,String,127930,,,,,,,,,
WhileNeeded,100,String,128830,,,,,,,,,
WhileNeeded,100,String,133744,,,,,,,,,
WhileNeeded,100,String,126905,,,,,,,,,
WhileNeeded,100,String,127688,,,,,,,,,
WhileNeeded,100,String,129073,,,,,,,,,
WhileNeeded,100,String,129142,,,,,,,,,
WhileNeeded,100,String,129913,,,,,,,,,
WhileNeeded,100,String,129001,,,,,,,,,
WhileNeeded,100,String,127899,,,,,,,,,
WhileNeeded,100,String,130995,,,,,,,,,
WhileNeeded,100,String,137463,,,,,,,,,
WhileNeeded,100,String,128813,,,,,,,,,
WhileNeeded,100,String,138925,,,,,,,,,
WhileNeeded,100,String,127873,,,,,,,,,
WhileNeeded,100,String,128328,,,,,,,,,
WhileNeeded,100,String,126721,,,,,,,,,
WhileNeeded,100,String,127023,,,,,,,,,
WhileNeeded,100,String,132981,,,,,,,,,
WhileNeeded,100,String,129002,,,,,,,,,
WhileNeeded,100,String,128118,,,,,,,,,
WhileNeeded,100,String,127916,,,,,,,,,
WhileNeeded,100,String,126952,,,,,,,,,
WhileNeeded,100,String,127120,,,,,,,,,
WhileNeeded,100,String,127423,,,,,,,,,
WhileNeeded,100,String,129909,,,,,,,,,
WhileNeeded,100,String,125887,,,,,,,,,
WhileNeeded,100,String,130309,,,,,,,,,
WhileNeeded,100,String,129387,,,,,,,,,
WhileNeeded,100,String,131297,,,,,,,,,
WhileNeeded,100,String,127349,,,,,,,,,
WhileNeeded,100,String,129219,,,,,,,,,
WhileNeeded,100,String,128477,,,,,,,,,
WhileNeeded,100,String,129719,,,,,,,,,
WhileNeeded,100,String,129313,,,,,,,,,
