Algorithm,Size,Type,Time (nanoseconds)
WhileNeeded,5000,Integer,44281
WhileNeeded,5000,Integer,41050
WhileNeeded,5000,Integer,39836
WhileNeeded,5000,Integer,38956
WhileNeeded,5000,Integer,54200
WhileNeeded,5000,Integer,39260
WhileNeeded,5000,Integer,39510
WhileNeeded,5000,Integer,39354
WhileNeeded,5000,Integer,38474
WhileNeeded,5000,Integer,38518
WhileNeeded,5000,Integer,38591
WhileNeeded,5000,Integer,51844
WhileNeeded,5000,Integer,37160
WhileNeeded,5000,Integer,37108
WhileNeeded,5000,Integer,37354
WhileNeeded,5000,Integer,37316
WhileNeeded,5000,Integer,37174
WhileNeeded,5000,Integer,37070
WhileNeeded,5000,Integer,37973
WhileNeeded,5000,Integer,40812
WhileNeeded,5000,Integer,38505
WhileNeeded,5000,Integer,37070
WhileNeeded,5000,Integer,37152
WhileNeeded,5000,Integer,37694
WhileNeeded,5000,Integer,37136
WhileNeeded,5000,Integer,37960
WhileNeeded,5000,Integer,37235
WhileNeeded,5000,Integer,41645
WhileNeeded,5000,Integer,43079
WhileNeeded,5000,Integer,37227
WhileNeeded,5000,Integer,37696
WhileNeeded,5000,Integer,37229
WhileNeeded,5000,Integer,37121
WhileNeeded,5000,Integer,37078
WhileNeeded,5000,Integer,37163
WhileNeeded,5000,Integer,39226
WhileNeeded,5000,Integer,37107
WhileNeeded,5000,Integer,40349
WhileNeeded,5000,Integer,37275
WhileNeeded,5000,Integer,37512
WhileNeeded,5000,Integer,37303
WhileNeeded,5000,Integer,37137
WhileNeeded,5000,Integer,38505
WhileNeeded,5000,Integer,37251
WhileNeeded,5000,Integer,37081
WhileNeeded,5000,Integer,37111
WhileNeeded,5000,Integer,37097
WhileNeeded,5000,Integer,37207
WhileNeeded,5000,Integer,37060
WhileNeeded,5000,Integer,37365
WhileNeeded,5000,Integer,37324
WhileNeeded,5000,Integer,37182
WhileNeeded,5000,Integer,37442
WhileNeeded,5000,Integer,37238
WhileNeeded,5000,Integer,37244
WhileNeeded,5000,Integer,37475
WhileNeeded,5000,Integer,44149
WhileNeeded,5000,Integer,37946
WhileNeeded,5000,Integer,37304
WhileNeeded,5000,Integer,38478
WhileNeeded,5000,Integer,37075
WhileNeeded,5000,Integer,37141
WhileNeeded,5000,Integer,37166
WhileNeeded,5000,Integer,38544
WhileNeeded,5000,Integer,37922
WhileNeeded,5000,Integer,38553
WhileNeeded,5000,Integer,37194
WhileNeeded,5000,Integer,39336
WhileNeeded,5000,Integer,37827
WhileNeeded,5000,Integer,37415
WhileNeeded,5000,Integer,37220
WhileNeeded,5000,Integer,37195
WhileNeeded,5000,Integer,37113
WhileNeeded,5000,Integer,37223
WhileNeeded,5000,Integer,38544
WhileNeeded,5000,Integer,37479
WhileNeeded,5000,Integer,37343
WhileNeeded,5000,Integer,37152
WhileNeeded,5000,Integer,37227
WhileNeeded,5000,Integer,37982
WhileNeeded,5000,Integer,38281
WhileNeeded,5000,Integer,37343
WhileNeeded,5000,Integer,37114
WhileNeeded,5000,Integer,37148
WhileNeeded,5000,Integer,43279
WhileNeeded,5000,Integer,37497
WhileNeeded,5000,Integer,37463
WhileNeeded,5000,Integer,37125
WhileNeeded,5000,Integer,37191
WhileNeeded,5000,Integer,37242
WhileNeeded,5000,Integer,37292
PassPerItem,100,Byte,34020
PassPerItem,100,Byte,33213
PassPerItem,100,Byte,33167
PassPerItem,100,Byte,33258
PassPerItem,100,Byte,33133
PassPerItem,100,Byte,33186
PassPerItem,100,Byte,33179
PassPerItem,100,Byte,33246
PassPerItem,100,Byte,33295
PassPerItem,100,Byte,33233
PassPerItem,100,Byte,33770
PassPerItem,100,Byte,48409
PassPerItem,100,Byte,36846
PassPerItem,100,Byte,49246
PassPerItem,100,Byte,53907
PassPerItem,100,Byte,57056
PassPerItem,100,Byte,58937
PassPerItem,100,Byte,59753
PassPerItem,100,Byte,58722
PassPerItem,100,Byte,60610
PassPerItem,100,Byte,61126
PassPerItem,100,Byte,60448
PassPerItem,100,Byte,60508
PassPerItem,100,Byte,61593
PassPerItem,100,Byte,52948
PassPerItem,100,Byte,51527
PassPerItem,100,Byte,52388
PassPerItem,100,Byte,56055
PassPerItem,100,Byte,61916
PassPerItem,100,Byte,60636
PassPerItem,100,Byte,51264
PassPerItem,100,Byte,33244
PassPerItem,100,Byte,33201
PassPerItem,100,Byte,47750
PassPerItem,100,Byte,47084
PassPerItem,100,Byte,50477
PassPerItem,100,Byte,56381
PassPerItem,100,Byte,49784
PassPerItem,100,Byte,33196
PassPerItem,100,Byte,33154
PassPerItem,100,Byte,33194
PassPerItem,100,Byte,33164
PassPerItem,100,Byte,33238
PassPerItem,100,Byte,33248
PassPerItem,100,Byte,33167
PassPerItem,100,Byte,33127
PassPerItem,100,Byte,33266
PassPerItem,100,Byte,33120
PassPerItem,100,Byte,33139
PassPerItem,100,Byte,33118
PassPerItem,100,Byte,33206
PassPerItem,100,Byte,33280
PassPerItem,100,Byte,33158
PassPerItem,100,Byte,33393
PassPerItem,100,Byte,53445
PassPerItem,100,Byte,33194
PassPerItem,100,Byte,33184
PassPerItem,100,Byte,33186
PassPerItem,100,Byte,33272
PassPerItem,100,Byte,33246
PassPerItem,100,Byte,33172
PassPerItem,100,Byte,33125
PassPerItem,100,Byte,33169
PassPerItem,100,Byte,33134
PassPerItem,100,Byte,33127
PassPerItem,100,Byte,33121
PassPerItem,100,Byte,33234
PassPerItem,100,Byte,33221
PassPerItem,100,Byte,33163
PassPerItem,100,Byte,33165
PassPerItem,100,Byte,33165
PassPerItem,100,Byte,33217
PassPerItem,100,Byte,33159
PassPerItem,100,Byte,33162
PassPerItem,100,Byte,33264
PassPerItem,100,Byte,33171
PassPerItem,100,Byte,33233
PassPerItem,100,Byte,33138
PassPerItem,100,Byte,33227
PassPerItem,100,Byte,33162
PassPerItem,100,Byte,33175
PassPerItem,100,Byte,33127
PassPerItem,100,Byte,33186
PassPerItem,100,Byte,33231
PassPerItem,100,Byte,33181
PassPerItem,100,Byte,33279
PassPerItem,100,Byte,33133
PassPerItem,100,Byte,33142
PassPerItem,100,Byte,33134
PassPerItem,100,Byte,33201
PassPerItem,100,Byte,33228
PassPerItem,100,Byte,33124
PassPerItem,100,Byte,33173
PassPerItem,100,Byte,33169
PassPerItem,100,Byte,33174
PassPerItem,100,Byte,33245
PassPerItem,100,Byte,33132
PassPerItem,100,Byte,33194
PassPerItem,100,Byte,33177
PassPerItem,100,Byte,33224
UntilNoChange,100,Byte,726
UntilNoChange,100,Byte,443
UntilNoChange,100,Byte,435
UntilNoChange,100,Byte,431
UntilNoChange,100,Byte,413
UntilNoChange,100,Byte,394
UntilNoChange,100,Byte,399
UntilNoChange,100,Byte,399
UntilNoChange,100,Byte,396
UntilNoChange,100,Byte,393
UntilNoChange,100,Byte,724
UntilNoChange,100,Byte,669
UntilNoChange,100,Byte,499
UntilNoChange,100,Byte,647
UntilNoChange,100,Byte,674
UntilNoChange,100,Byte,836
UntilNoChange,100,Byte,846
UntilNoChange,100,Byte,818
UntilNoChange,100,Byte,844
UntilNoChange,100,Byte,818
UntilNoChange,100,Byte,859
UntilNoChange,100,Byte,759
UntilNoChange,100,Byte,833
UntilNoChange,100,Byte,828
UntilNoChange,100,Byte,754
UntilNoChange,100,Byte,768
UntilNoChange,100,Byte,719
UntilNoChange,100,Byte,871
UntilNoChange,100,Byte,714
UntilNoChange,100,Byte,773
UntilNoChange,100,Byte,786
UntilNoChange,100,Byte,469
UntilNoChange,100,Byte,484
UntilNoChange,100,Byte,642
UntilNoChange,100,Byte,716
UntilNoChange,100,Byte,649
UntilNoChange,100,Byte,822
UntilNoChange,100,Byte,1096
UntilNoChange,100,Byte,466
UntilNoChange,100,Byte,428
UntilNoChange,100,Byte,427
UntilNoChange,100,Byte,410
UntilNoChange,100,Byte,413
UntilNoChange,100,Byte,435
UntilNoChange,100,Byte,414
UntilNoChange,100,Byte,442
UntilNoChange,100,Byte,412
UntilNoChange,100,Byte,424
UntilNoChange,100,Byte,417
UntilNoChange,100,Byte,414
UntilNoChange,100,Byte,444
UntilNoChange,100,Byte,437
UntilNoChange,100,Byte,396
UntilNoChange,100,Byte,628
UntilNoChange,100,Byte,787
UntilNoChange,100,Byte,406
UntilNoChange,100,Byte,427
UntilNoChange,100,Byte,406
UntilNoChange,100,Byte,461
UntilNoChange,100,Byte,435
UntilNoChange,100,Byte,461
UntilNoChange,100,Byte,417
UntilNoChange,100,Byte,430
UntilNoChange,100,Byte,413
UntilNoChange,100,Byte,447
UntilNoChange,100,Byte,386
UntilNoChange,100,Byte,421
UntilNoChange,100,Byte,413
UntilNoChange,100,Byte,548
UntilNoChange,100,Byte,399
UntilNoChange,100,Byte,431
UntilNoChange,100,Byte,394
UntilNoChange,100,Byte,438
UntilNoChange,100,Byte,394
UntilNoChange,100,Byte,432
UntilNoChange,100,Byte,393
UntilNoChange,100,Byte,437
UntilNoChange,100,Byte,392
UntilNoChange,100,Byte,468
UntilNoChange,100,Byte,416
UntilNoChange,100,Byte,450
UntilNoChange,100,Byte,418
UntilNoChange,100,Byte,449
UntilNoChange,100,Byte,444
UntilNoChange,100,Byte,430
UntilNoChange,100,Byte,409
UntilNoChange,100,Byte,396
UntilNoChange,100,Byte,397
UntilNoChange,100,Byte,428
UntilNoChange,100,Byte,393
UntilNoChange,100,Byte,421
UntilNoChange,100,Byte,477
UntilNoChange,100,Byte,396
UntilNoChange,100,Byte,412
UntilNoChange,100,Byte,394
UntilNoChange,100,Byte,397
UntilNoChange,100,Byte,399
UntilNoChange,100,Byte,436
UntilNoChange,100,Byte,402
UntilNoChange,100,Byte,399
WhileNeeded,100,Byte,1009
WhileNeeded,100,Byte,517
WhileNeeded,100,Byte,443
WhileNeeded,100,Byte,486
WhileNeeded,100,Byte,474
WhileNeeded,100,Byte,443
WhileNeeded,100,Byte,450
WhileNeeded,100,Byte,528
WhileNeeded,100,Byte,486
WhileNeeded,100,Byte,462
WhileNeeded,100,Byte,772
WhileNeeded,100,Byte,591
WhileNeeded,100,Byte,524
WhileNeeded,100,Byte,645
WhileNeeded,100,Byte,722
WhileNeeded,100,Byte,788
WhileNeeded,100,Byte,932
WhileNeeded,100,Byte,825
WhileNeeded,100,Byte,814
WhileNeeded,100,Byte,778
WhileNeeded,100,Byte,927
WhileNeeded,100,Byte,884
WhileNeeded,100,Byte,841
WhileNeeded,100,Byte,867
WhileNeeded,100,Byte,880
WhileNeeded,100,Byte,898
WhileNeeded,100,Byte,787
WhileNeeded,100,Byte,1093
WhileNeeded,100,Byte,984
WhileNeeded,100,Byte,910
WhileNeeded,100,Byte,766
WhileNeeded,100,Byte,638
WhileNeeded,100,Byte,517
WhileNeeded,100,Byte,616
WhileNeeded,100,Byte,685
WhileNeeded,100,Byte,662
WhileNeeded,100,Byte,995
WhileNeeded,100,Byte,875
WhileNeeded,100,Byte,488
WhileNeeded,100,Byte,470
WhileNeeded,100,Byte,553
WhileNeeded,100,Byte,441
WhileNeeded,100,Byte,493
WhileNeeded,100,Byte,504
WhileNeeded,100,Byte,462
WhileNeeded,100,Byte,500
WhileNeeded,100,Byte,452
WhileNeeded,100,Byte,444
WhileNeeded,100,Byte,446
WhileNeeded,100,Byte,420
WhileNeeded,100,Byte,479
WhileNeeded,100,Byte,441
WhileNeeded,100,Byte,512
WhileNeeded,100,Byte,769
WhileNeeded,100,Byte,938
WhileNeeded,100,Byte,453
WhileNeeded,100,Byte,496
WhileNeeded,100,Byte,461
WhileNeeded,100,Byte,498
WhileNeeded,100,Byte,456
WhileNeeded,100,Byte,461
WhileNeeded,100,Byte,441
WhileNeeded,100,Byte,434
WhileNeeded,100,Byte,426
WhileNeeded,100,Byte,489
WhileNeeded,100,Byte,469
WhileNeeded,100,Byte,501
WhileNeeded,100,Byte,524
WhileNeeded,100,Byte,512
WhileNeeded,100,Byte,447
WhileNeeded,100,Byte,456
WhileNeeded,100,Byte,435
WhileNeeded,100,Byte,455
WhileNeeded,100,Byte,460
WhileNeeded,100,Byte,476
WhileNeeded,100,Byte,444
WhileNeeded,100,Byte,442
WhileNeeded,100,Byte,423
WhileNeeded,100,Byte,474
WhileNeeded,100,Byte,431
WhileNeeded,100,Byte,428
WhileNeeded,100,Byte,502
WhileNeeded,100,Byte,494
WhileNeeded,100,Byte,506
WhileNeeded,100,Byte,503
WhileNeeded,100,Byte,493
WhileNeeded,100,Byte,518
WhileNeeded,100,Byte,480
WhileNeeded,100,Byte,531
WhileNeeded,100,Byte,524
WhileNeeded,100,Byte,511
WhileNeeded,100,Byte,500
WhileNeeded,100,Byte,498
WhileNeeded,100,Byte,434
WhileNeeded,100,Byte,489
WhileNeeded,100,Byte,485
WhileNeeded,100,Byte,498
WhileNeeded,100,Byte,492
WhileNeeded,100,Byte,507
WhileNeeded,100,Byte,458
